x[mm] xp[mrad] y[mm] yp[mrad] t[mm/c] p[MeV/c]  ID
-14.338452245290572 -1.9716224328535934 -0.830148913317409 -0.31304445789959245 310211.47196155315 2883.67205110274 72.0
4.231091839915341 0.5712184398444881 -4.951734157282536 0.5381095807451688 310211.50342830474 2857.2418899691875 39449.0
11.404121777123308 1.9435380388823016 -2.1669417401249427 -0.7540146490815763 310205.3432393028 2875.638797097686 74.0
7.5442144857106825 2.1267915666874044 -3.4129634787247425 -2.6850508960604955 310231.66785359604 1797.979819807374 38284.0
-1.969302339845892 -0.0875386394331667 0.5291870821747872 -0.6336489501228354 310205.382985395 2886.854735447915 70716.0
9.036440955750686 0.9268501118255866 -5.027992219320487 1.56949831969209 310209.0495144352 2888.3872811450333 68641.0
-17.027883183254257 -2.103059235748686 2.9863071985500254 -0.4542827490588843 310213.4384951343 2852.5919013237426 78.0
-0.9548394274860232 -0.35235045847092034 -2.434518355306417 2.0679474869092314 310210.5284845853 2902.2118205604097 62383.0
0.2850249230237674 -0.012003866127357649 -0.19720423828046138 1.8210575846978143 310211.91131109226 2871.5255270153434 52390.0
-8.054811936026436 -1.0618918055717728 1.41476042713417 -1.4333376098615511 310215.6309823876 2783.591131492934 66900.0
-5.69631933574106 -1.3126798116428116 4.1927691944439855 -0.8180843911263925 310212.2851648849 2885.8894712504225 82.0
17.35028683410234 2.309601278128532 -0.9207975139258755 1.5822911297381592 310222.6507084652 2467.3305085687007 83.0
-10.046926570025004 -1.2724966993784854 -0.19532239526163542 -0.01723533764144428 310208.9501909658 2904.5609676828412 85.0
-2.8706294499389835 -0.6370156311343671 -0.789085231920963 -1.0422684753352915 310212.1757922643 2891.1680732645013 63891.0
-8.340412896834732 -1.349522588404076 0.48287371798247497 -1.0132697203409085 310213.3057112149 2812.520949481622 87.0
-5.3802018631696376 -0.9444074066949895 6.055171690710167 -0.23071329989247508 310222.36746480875 2477.368380234307 88.0
10.78829074019688 1.2647278636786514 -0.00401618622341901 0.525742557201267 310208.47293632664 2884.360230926202 40752.0
6.6870782223779 0.8701411215987697 -1.8105248352511873 0.91381456772145 310209.3733517353 2893.8222041063464 90.0
3.1222920444059423 0.549777137344479 -0.6186623111006019 1.043169929516567 310212.9924081686 2839.740544325351 91.0
0.814639823188756 0.4654381620973282 3.2877515378507636 -0.6346274762086872 310209.336738991 2885.1307579558284 55953.0
-2.9870422264278034 -0.33738663297871785 -2.4004544008909683 -0.07893708098946557 310210.2662175739 2897.796765675754 93.0
1.4613260961785068 0.057889164497059525 -0.7356895202336685 -2.783298049780875 310213.34586395544 2860.173667935793 94.0
-4.323126510370684 -0.489939752136511 -0.2822168753574894 0.4561294132827736 310210.4810110772 2891.1451199339635 66899.0
5.422388989746156 0.6949424486886905 0.5033326079242946 1.8471358937684534 310208.44191542285 2889.4829330007265 97.0
11.11531794911641 1.8408837180546993 7.629712920714656 -1.0395545609653567 310214.84348659543 2770.2032338617105 66908.0
-6.07793239174049 -0.4547295225242093 2.0737748898422694 -0.4033803574800236 310207.3627435637 2906.6090662477736 70714.0
6.16265589137749 1.2879496456734922 -3.2459742744335403 0.31452541382864524 310211.050135035 2886.0741091141167 57111.0
0.7996504894071519 -0.13857660246635156 2.4488499472277248 0.23034181712635254 310208.24659119797 2887.326440861174 40454.0
-3.1794869791711036 -0.32095422997424883 2.528014738334968 -0.7555915505712034 310207.79080442124 2904.5516979973427 49923.0
-2.054947316132177 -0.5377607990639166 0.5817503637483752 -0.4557448973827225 310208.7732569762 2892.375706757267 40453.0
8.221209304294664 1.005043112161149 -2.13230810454689 0.8757749015121146 310206.0872597334 2896.896410223779 104.0
5.440562527722758 -0.10727890567284999 0.39174769520753006 0.7247798983339093 310205.7939849618 2877.538884696061 55959.0
-3.670147344820174 -0.4644176178445149 0.2895488354909195 0.5388409337071859 310206.83288806514 2911.7144627704024 50071.0
-1.292592292281416 -0.39372289232021074 5.201658800622774 -1.4820567659991397 310213.8657869233 2786.6621621191994 48352.0
8.376035769498916 0.4622040349069333 -3.4184555022108754 1.6003214824714036 310218.3865298327 2700.422168335795 108.0
2.01318548121715 -0.39131181733540854 -2.20825778288645 -1.2209830545677858 310215.70949641836 2796.193332813697 42104.0
-0.3583124096141263 -0.13930918309330276 1.773298235075964 0.8493063987912075 310209.75188424945 2887.6096428809224 53320.0
