,Seed,Mode,P_BKS,t_BKS,P_DKM,t_DKM,t_depol,t_pol,P_eq,t_dep_turns,N_over_tau,qx,qy,spin_tune
64,2299039101,corrected,5.023959155922003,888.1708316936763,5.03820836671849,888.1559012038834,52833776.814445466,7.29504687239124e-07,4.8004836671694,26153120816.254017,3.8236354545439395e-08,15.428105927043744,15.368083867798656,3.242874783574834e-05
65,786510300,corrected,9.153771034163835,887.579026854113,9.15758601153622,887.5641998405281,53131627.90728534,7.295046872387244e-07,8.868416030607666,37812858599.981186,2.644603018721514e-08,15.423520001642553,15.378572430068852,1.0034639152675661e-05
66,3131665048,corrected,14.48110888053559,886.2519564535296,14.493925559289972,886.2375097963305,54367575.565642506,7.295046872378267e-07,14.115207659892873,46865422149.13285,2.133769321052628e-08,15.4196264246368,15.385023191479261,2.9812042647371717e-05
67,824222614,corrected,9.046516631232382,887.6441090774259,9.02938629730934,887.6285073485637,50500699.15721207,7.295046872387684e-07,8.739584182315355,34646450939.51949,2.8862985179799452e-08,15.41938556234423,15.379081988977502,1.8322046192219837e-05
68,3216448511,corrected,9.25923009880378,887.626527275076,9.288867303214321,887.6114010137007,52086064.4877037,7.295046872387565e-07,8.98515561895073,39889554924.677505,2.5069219295333732e-08,15.418861559575564,15.377772712535114,3.421208645946785e-05
69,251584578,corrected,54.62691173444855,856.4807298871681,54.620619323424535,856.4709028204062,74645959.13986757,7.29504687216954e-07,53.5494310931921,58349198426.88892,1.71381960157172e-08,15.423840987738037,15.375871014520149,8.526260692505217e-06
70,833374683,corrected,42.92247658200341,869.1817372541562,42.92504688488824,869.169766181763,63107670.09985401,7.295046872260335e-07,41.262187384041184,29610859267.099335,3.3771394169270235e-08,15.417654700064167,15.377977346522654,1.5120403004585699e-05
71,1678817036,corrected,7.0258222205746055,888.0406177237481,7.034912859253895,888.0254271813205,51914054.59467654,7.295046872390361e-07,6.732701785176183,27960699019.47891,3.576448497597813e-08,15.415007547753724,15.387735561100156,3.359505492044059e-05
72,2912723440,corrected,8.233778338180393,887.8304148626555,8.233563663527477,887.815671995284,53465159.56019891,7.295046872388941e-07,8.015610414366536,44714423306.03735,2.236414843496326e-08,15.420936556228623,15.380669367545812,2.4177420515456355e-05
73,3148273527,corrected,5.74682406355164,888.2291885061246,5.766884155401337,888.213744648299,51084216.297494985,7.295046872391633e-07,5.471598031330687,24205921972.215923,4.131220455671226e-08,15.418973410867563,15.376250622612321,2.5267804220143944e-05
