Sx Sy Sz x[mm] xp[mrad] y[mm] yp[mrad] p[MeV/c] t[mm/c] ID
-0.0471308604674047 -0.005192986897952593 0.07211940828785955 -8.001317473081857 -0.5487079052265748 3.1335856361376497 -1.1656106155718378 2843.4213236822707 310207.3392207936 126.0
0.020916420008878514 -0.002692319526434153 0.04485657359208979 -2.140660256129878 -0.2971066700773362 -4.1603816563846205 -0.3749947706395061 2831.365280892789 310207.38619399705 127.0
0.0018354427040229936 -0.022175151971429042 0.08194893978155113 -1.3793309507118403 -0.2775758257392053 -0.22963698110215108 -0.20057364631861763 2850.6688348410366 310207.36039192294 128.0
0.017195294932845124 0.00014949359970894169 0.004487163407891696 3.800648100028684 0.4506947767405375 4.233601163873226 0.825927646774163 2865.051232336668 310209.931287042 129.0
0.005081214071372645 -7.367316804819953e-05 0.013359101527868551 3.788513455727649 0.12967877975806177 1.1862150330439345 0.1831439527840329 2842.221682847651 310210.25963333534 53688.0
-0.0013965516394334476 0.00505033611175785 0.014236925703030217 -4.917012944561368 -0.20811986967118337 7.571263451547463 -0.7577225973114344 2730.3959193928804 310215.91885935894 131.0
0.05864111908465499 -0.05683759943581562 0.04870351379232701 -8.42341138279328 -1.374817916898889 3.5162829861699123 -0.2574921294051809 2851.030029199923 310210.6185894998 132.0
-0.004313472328017089 -0.01615449075848552 0.12185490880983908 0.7303094213231415 0.06263032744231843 1.1570508900043028 -1.0452108878222217 2843.5223079090874 310207.108254346 133.0
-0.001959482764895512 0.0006022702493035309 0.0021545477219734655 1.7008853164320639 0.33763808603097856 -3.7955274525843863 1.1719957777994434 2877.673312260537 310207.72431500466 50643.0
-0.002005082597059248 0.011274468004196837 0.020793763424573848 2.939951315574354 0.7596856281237343 5.855214217246148 -1.3028306405816021 2851.5227202092688 310206.9996720734 135.0
-0.0018944391797984148 0.15857224678230997 -0.04759715141913756 -12.474397315878788 -2.664916710713695 3.0803435677558353 -0.25717718224426106 2875.156055838283 310210.6064337281 136.0
-0.004974157809320056 -0.005116797073457397 0.017028547594257724 -4.08372717784525 -0.5431255931767424 0.3272690464481912 0.3206094127833278 2865.5934980519023 310208.9160202838 137.0
-0.02181806407613545 0.016246386571921043 0.038723935440454514 -8.121598485827763 -1.1433671164256378 4.847648080931379 0.4676050810676653 2867.0249835461627 310207.66337711713 38199.0
-0.0010893386527521002 0.000792246532027657 0.014177034104295655 -8.547168805522693 -0.93995196161632 6.747946150166773 -0.5625355888548117 2866.949436217895 310207.76300244144 46057.0
0.00010422267463220618 0.00011898889665435305 0.0001074515647976896 -4.394438382842477 -0.7316764779765492 4.0159554066325756 0.26158275630740724 2863.303946145679 310210.1413101396 140.0
0.0032302446752349857 0.0004382817367492646 -0.0018261501720186811 2.1226563109199743 -0.41163256686786454 2.906485076823635 0.2703140943419341 2851.778970525289 310207.05131512147 39016.0
0.001765944595770235 0.0017633058513243066 0.02008324025120794 -5.475024806325491 -0.8019816104886438 3.583846443316098 -0.21316075384513455 2866.0002606115145 310208.8694273675 142.0
9.807774390734727e-05 0.01872665236924368 0.04167797472523363 14.322763330977441 2.044980667277034 -2.1751574731733028 0.8430870089922657 2778.621267215962 310214.068132057 62709.0
0.08988434056884029 0.013997193081943984 -0.05980324283542203 2.2896303588834916 0.30726074722096 -6.3883585097207405 -0.22303246944575975 2796.540020343952 310214.4919677734 144.0
0.0006833552993031636 -0.0032993233030384245 0.0032114472501098205 -12.764432029424322 -2.8490553597918065 0.38321226341476056 -5.591550199808169 1695.0886066168787 310232.08983393386 145.0
0.0031121817676458183 0.003035068491370366 0.008437245020450868 6.615232289441997 1.3885452427223104 -0.048447431377672136 -0.16163724879991664 2869.029630015408 310207.507289697 146.0
